2024-11-28 20:57:13,934 - __main__ - DEBUG - Config read: vfs_path=virtual_fs.zip, startup_script=startup_script.sh
2024-11-29 12:35:26,219,__main__,DEBUG,Command executed: ls
2024-11-29 13:22:41,364,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 13:22:41,364,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 13:22:41,364,__main__,DEBUG,Emulator initialized
2024-11-29 13:22:41,567,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:22:41,567,__main__,DEBUG,Command executed: ls
2024-11-29 13:22:47,033,__main__,DEBUG,Command executed: asdasd
2024-11-29 13:22:48,396,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:22:48,398,__main__,DEBUG,Command executed: ls
2024-11-29 13:22:49,007,__main__,DEBUG,Command executed: lsa
2024-11-29 13:22:50,339,__main__,DEBUG,Command executed: cd.
2024-11-29 13:22:51,225,__main__,DEBUG,Changing directory: ..
2024-11-29 13:22:51,226,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:22:51,985,__main__,DEBUG,Changing directory: //
2024-11-29 13:22:51,986,__main__,DEBUG,Command executed: cd //
2024-11-29 13:22:53,721,__main__,DEBUG,Changing directory: .....
2024-11-29 13:22:53,722,__main__,DEBUG,Command executed: cd .....
2024-11-29 13:22:55,035,__main__,DEBUG,Changing directory: ..//
2024-11-29 13:22:55,038,__main__,DEBUG,Command executed: cd ..//
2024-11-29 13:22:55,885,__main__,DEBUG,Listing files in current directory: ../
2024-11-29 13:22:55,886,__main__,DEBUG,Command executed: ls
2024-11-29 13:23:24,117,__main__,DEBUG,Changing directory: ../
2024-11-29 13:23:24,118,__main__,DEBUG,Command executed: cd ../
2024-11-29 13:23:27,000,__main__,DEBUG,Command executed: clear
2024-11-29 13:23:30,389,__main__,DEBUG,Exiting emulator...
2024-11-29 13:23:30,390,__main__,DEBUG,Cleaning up...
2024-11-29 13:23:41,361,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 13:23:41,361,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 13:23:41,361,__main__,DEBUG,Emulator initialized
2024-11-29 13:23:41,517,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:23:41,517,__main__,DEBUG,Command executed: ls
2024-11-29 13:23:47,856,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:23:47,857,__main__,DEBUG,Command executed: ls
2024-11-29 13:23:49,667,__main__,DEBUG,Changing directory: ..
2024-11-29 13:23:49,668,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:23:52,997,__main__,DEBUG,Listing files in current directory: ../
2024-11-29 13:23:52,997,__main__,DEBUG,Command executed: ls
2024-11-29 13:23:56,606,__main__,DEBUG,Changing directory: ./
2024-11-29 13:23:56,607,__main__,DEBUG,Command executed: cd ./
2024-11-29 13:23:58,483,__main__,DEBUG,Listing files in current directory: ../
2024-11-29 13:23:58,484,__main__,DEBUG,Command executed: ls
2024-11-29 13:24:08,258,__main__,DEBUG,Changing directory: /
2024-11-29 13:24:08,259,__main__,DEBUG,Command executed: cd /
2024-11-29 13:24:09,777,__main__,DEBUG,Command executed: clear
2024-11-29 13:24:11,164,__main__,DEBUG,Listing files in current directory: ../
2024-11-29 13:24:11,166,__main__,DEBUG,Command executed: ls
2024-11-29 13:25:21,196,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 13:25:21,197,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 13:25:21,197,__main__,DEBUG,Emulator initialized
2024-11-29 13:25:21,366,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:25:21,366,__main__,DEBUG,Command executed: ls
2024-11-29 13:25:26,075,__main__,DEBUG,Changing directory: ..
2024-11-29 13:25:26,075,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:25:27,760,__main__,DEBUG,Command executed: clear
2024-11-29 13:25:29,219,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:25:29,220,__main__,DEBUG,Command executed: ls
2024-11-29 13:25:30,351,__main__,DEBUG,Changing directory: ..
2024-11-29 13:25:30,351,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:25:47,731,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:25:47,734,__main__,DEBUG,Command executed: ls
2024-11-29 13:25:48,542,__main__,DEBUG,Command executed: cd
2024-11-29 13:25:49,794,__main__,DEBUG,Changing directory: ..
2024-11-29 13:25:49,796,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:25:50,706,__main__,DEBUG,Changing directory: ..
2024-11-29 13:25:50,708,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:25:51,784,__main__,DEBUG,Changing directory: //
2024-11-29 13:25:51,786,__main__,DEBUG,Command executed: cd //
2024-11-29 13:25:52,927,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:25:52,929,__main__,DEBUG,Command executed: ls
2024-11-29 13:25:55,299,__main__,DEBUG,Changing directory: var
2024-11-29 13:25:55,300,__main__,DEBUG,Command executed: cd var
2024-11-29 13:25:56,805,__main__,DEBUG,Listing files in current directory: var/
2024-11-29 13:25:56,807,__main__,DEBUG,Command executed: ls
2024-11-29 13:26:11,041,__main__,DEBUG,Command executed: root/ver
2024-11-29 13:26:20,538,__main__,DEBUG,Listing files in current directory: var/
2024-11-29 13:26:20,541,__main__,DEBUG,Command executed: ls
2024-11-29 13:26:22,476,__main__,DEBUG,Changing directory: ..
2024-11-29 13:26:22,478,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:26:24,165,__main__,DEBUG,Listing files in current directory: ./
2024-11-29 13:26:24,166,__main__,DEBUG,Command executed: ls
2024-11-29 13:26:37,007,__main__,DEBUG,Changing directory: ..
2024-11-29 13:26:37,009,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:26:39,512,__main__,DEBUG,Listing files in current directory: ../
2024-11-29 13:26:39,514,__main__,DEBUG,Command executed: ls
2024-11-29 13:27:32,675,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 13:27:32,675,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 13:27:32,675,__main__,DEBUG,Emulator initialized
2024-11-29 13:27:32,842,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:27:32,842,__main__,DEBUG,Command executed: ls
2024-11-29 13:27:35,243,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:27:35,244,__main__,DEBUG,Command executed: ls
2024-11-29 13:27:37,876,__main__,DEBUG,Changing directory: var
2024-11-29 13:27:37,877,__main__,DEBUG,Command executed: cd var
2024-11-29 13:27:39,700,__main__,DEBUG,Listing files in current directory: var/
2024-11-29 13:27:39,701,__main__,DEBUG,Command executed: ls
2024-11-29 13:27:43,227,__main__,DEBUG,Changing directory: ..
2024-11-29 13:27:43,227,__main__,DEBUG,Command executed: cd ..
2024-11-29 13:27:43,930,__main__,DEBUG,Listing files in current directory: ./
2024-11-29 13:27:43,930,__main__,DEBUG,Command executed: ls
2024-11-29 13:29:30,627,__main__,DEBUG,Exiting emulator...
2024-11-29 13:29:30,630,__main__,DEBUG,Cleaning up...
2024-11-29 13:29:33,257,__main__,DEBUG,Config loaded: vfs_path=virtual_fs.zip, startup_script=startup.sh
2024-11-29 13:29:33,257,__main__,DEBUG,VFS initialized: vfs_path=virtual_fs.zip
2024-11-29 13:29:33,258,__main__,DEBUG,Emulator initialized
2024-11-29 13:29:33,431,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:29:33,431,__main__,DEBUG,Command executed: ls
2024-11-29 13:29:37,221,__main__,DEBUG,Listing files in current directory: 
2024-11-29 13:29:37,222,__main__,DEBUG,Command executed: ls
2024-11-29 13:29:44,676,__main__,DEBUG,Changing directory: home
2024-11-29 13:29:44,677,__main__,DEBUG,Command executed: cd home 
2024-11-29 13:29:49,498,__main__,DEBUG,Listing files in current directory: home/
2024-11-29 13:29:49,499,__main__,DEBUG,Command executed: ls
2024-11-29 13:29:57,318,__main__,DEBUG,Changing directory: ..
2024-11-29 13:29:57,319,__main__,DEBUG,Command executed: cd ..
